,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status,circuitId,name,country,year
1484,21453,869,815,15,15.0,17,6.0,6,6,8.0,67,27.896,5493758.0,62.0,6.0,01:19.3,207.725,Finished,10,Hockenheimring,Germany,2012
1485,21454,869,30,131,7.0,3,7.0,7,7,6.0,67,28.97,5494832.0,57.0,1.0,01:18.7,209.163,Finished,10,Hockenheimring,Germany,2012
1486,21455,869,17,9,2.0,8,8.0,8,8,4.0,67,46.941,5512803.0,59.0,14.0,01:19.8,206.361,Finished,10,Hockenheimring,Germany,2012
1487,21456,869,807,10,12.0,4,9.0,9,9,2.0,67,48.162,5514024.0,56.0,7.0,01:19.4,207.458,Finished,10,Hockenheimring,Germany,2012
1488,21457,869,3,131,8.0,21,10.0,10,10,1.0,67,48.889,5514751.0,59.0,3.0,01:19.1,208.158,Finished,10,Hockenheimring,Germany,2012
1489,21458,869,814,10,11.0,9,11.0,11,11,0.0,67,59.227,5525089.0,67.0,12.0,01:19.7,206.56,Finished,10,Hockenheimring,Germany,2012
1490,21459,869,13,6,6.0,13,12.0,12,12,0.0,67,71.428,5537290.0,67.0,5.0,01:19.2,207.843,Finished,10,Hockenheimring,Germany,2012
1491,21460,869,817,5,16.0,11,13.0,13,13,0.0,67,76.829,5542691.0,44.0,18.0,01:20.1,205.66,Finished,10,Hockenheimring,Germany,2012
1492,21461,869,818,5,17.0,15,14.0,14,14,0.0,67,76.965,5542827.0,59.0,11.0,01:19.6,206.747,Finished,10,Hockenheimring,Germany,2012
1493,21472,870,1,1,4.0,1,1.0,1,1,25.0,69,41:05.5,6065503.0,65.0,4.0,01:25.7,184.082,Finished,11,Hungaroring,Hungary,2012
1494,21473,870,8,208,9.0,5,2.0,2,2,18.0,69,1.032,6066535.0,41.0,6.0,01:25.7,183.972,Finished,11,Hungaroring,Hungary,2012
1495,21474,870,154,208,10.0,2,3.0,3,3,15.0,69,10.518,6076021.0,59.0,13.0,01:26.1,183.284,Finished,11,Hungaroring,Hungary,2012
1496,21475,870,20,9,1.0,3,4.0,4,4,12.0,69,11.614,6077117.0,68.0,1.0,01:24.1,187.453,Finished,11,Hungaroring,Hungary,2012
1497,21476,870,4,6,5.0,6,5.0,5,5,10.0,69,26.653,6092156.0,65.0,7.0,01:25.7,183.951,Finished,11,Hungaroring,Hungary,2012
1498,21477,870,18,1,3.0,4,6.0,6,6,8.0,69,30.243,6095746.0,58.0,10.0,01:25.8,183.751,Finished,11,Hungaroring,Hungary,2012
1499,21478,870,811,3,19.0,9,7.0,7,7,6.0,69,33.899,6099402.0,65.0,16.0,01:26.2,182.863,Finished,11,Hungaroring,Hungary,2012
1500,21479,870,17,9,2.0,11,8.0,8,8,4.0,69,34.458,6099961.0,41.0,3.0,01:25.4,184.674,Finished,11,Hungaroring,Hungary,2012
1501,21480,870,13,6,6.0,7,9.0,9,9,2.0,69,38.35,6103853.0,54.0,11.0,01:25.9,183.561,Finished,11,Hungaroring,Hungary,2012
1502,21481,870,3,131,8.0,13,10.0,10,10,1.0,69,51.234,6116737.0,58.0,9.0,01:25.8,183.753,Finished,11,Hungaroring,Hungary,2012
1503,21482,870,807,10,12.0,10,11.0,11,11,0.0,69,57.283,6122786.0,60.0,15.0,01:26.1,183.235,Finished,11,Hungaroring,Hungary,2012
1504,21483,870,814,10,11.0,12,12.0,12,12,0.0,69,+1:02.887,6128390.0,57.0,12.0,01:26.0,183.441,Finished,11,Hungaroring,Hungary,2012
1505,21484,870,813,3,18.0,8,13.0,13,13,0.0,69,+1:03.606,6129109.0,63.0,5.0,01:25.7,183.983,Finished,11,Hungaroring,Hungary,2012
1506,21485,870,815,15,15.0,14,14.0,14,14,0.0,69,+1:04.494,6129997.0,65.0,2.0,01:25.2,185.073,Finished,11,Hungaroring,Hungary,2012
1507,21496,871,18,1,3.0,1,1.0,1,1,25.0,44,29:08.5,5348530.0,40.0,10.0,01:54.3,220.611,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1508,21497,871,20,9,1.0,10,2.0,2,2,18.0,44,13.624,5362154.0,39.0,9.0,01:54.2,220.795,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1509,21498,871,8,208,9.0,3,3.0,3,3,15.0,44,25.334,5373864.0,34.0,5.0,01:53.6,221.879,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1510,21499,871,807,10,12.0,11,4.0,4,4,12.0,44,27.843,5376373.0,40.0,6.0,01:53.8,221.645,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1511,21500,871,13,6,6.0,14,5.0,5,5,10.0,44,29.845,5378375.0,30.0,3.0,01:53.5,222.223,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1512,21501,871,17,9,2.0,12,6.0,6,6,8.0,44,31.244,5379774.0,42.0,7.0,01:53.8,221.629,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1513,21502,871,30,131,7.0,13,7.0,7,7,6.0,44,53.374,5401904.0,37.0,4.0,01:53.5,222.139,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1514,21503,871,818,5,17.0,15,8.0,8,8,4.0,44,58.865,5407395.0,31.0,8.0,01:54.0,221.188,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1515,21504,871,817,5,16.0,16,9.0,9,9,2.0,44,62.982,5411512.0,42.0,12.0,01:54.6,220.011,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1516,21505,871,814,10,11.0,9,10.0,10,10,1.0,44,63.783,5412313.0,28.0,11.0,01:54.6,220.093,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1517,21506,871,3,131,8.0,23,11.0,11,11,0.0,44,65.111,5413641.0,39.0,2.0,01:53.1,222.992,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1518,21507,871,811,3,19.0,17,12.0,12,12,0.0,44,71.529,5420059.0,43.0,1.0,01:52.8,223.488,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1519,21508,871,155,15,14.0,2,13.0,13,13,0.0,44,116.119,5464649.0,26.0,13.0,01:55.6,218.121,Finished,13,Circuit de Spa-Francorchamps,Belgium,2012
1520,21520,872,1,1,4.0,1,1.0,1,1,25.0,53,19:41.2,4781221.0,52.0,5.0,01:28.4,235.841,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1521,21521,872,815,15,15.0,12,2.0,2,2,18.0,53,4.356,4785577.0,53.0,2.0,01:27.6,238.171,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1522,21522,872,4,6,5.0,10,3.0,3,3,15.0,53,20.594,4801815.0,44.0,11.0,01:28.8,234.758,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1523,21523,872,13,6,6.0,3,4.0,4,4,12.0,53,29.667,4810888.0,33.0,12.0,01:28.9,234.55,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1524,21524,872,8,208,9.0,7,5.0,5,5,10.0,53,30.881,4812102.0,52.0,17.0,01:29.1,234.036,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1525,21525,872,30,131,7.0,4,6.0,6,6,8.0,53,31.259,4812480.0,51.0,3.0,01:27.7,237.748,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1526,21526,872,3,131,8.0,6,7.0,7,7,6.0,53,33.55,4814771.0,53.0,1.0,01:27.2,239.053,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1527,21527,872,814,10,11.0,9,8.0,8,8,4.0,53,41.057,4822278.0,51.0,16.0,01:29.1,234.144,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1528,21528,872,155,15,14.0,8,9.0,9,9,2.0,53,43.898,4825119.0,39.0,14.0,01:29.0,234.239,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1529,21529,872,811,3,19.0,13,10.0,10,10,1.0,53,48.144,4829365.0,52.0,10.0,01:28.7,235.004,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1530,21530,872,813,3,18.0,22,11.0,11,11,0.0,53,48.682,4829903.0,51.0,4.0,01:28.1,236.843,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1531,21531,872,817,5,16.0,14,12.0,12,12,0.0,53,50.316,4831537.0,46.0,7.0,01:28.6,235.325,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1532,21532,872,816,208,10.0,15,13.0,13,13,0.0,53,+1:15.861,4857082.0,52.0,8.0,01:28.7,235.177,Finished,14,Autodromo Nazionale di Monza,Italy,2012
1533,21544,873,20,9,1.0,3,1.0,1,1,25.0,59,00:26.1,7226144.0,50.0,3.0,01:52.1,162.865,Finished,15,Marina Bay Street Circuit,Singapore,2012
1534,21545,873,18,1,3.0,4,2.0,2,2,18.0,59,+8.959 sec,7235103.0,47.0,4.0,01:52.6,162.155,Finished,15,Marina Bay Street Circuit,Singapore,2012
1535,21546,873,4,6,5.0,5,3.0,3,3,15.0,59,15.227,7241371.0,53.0,5.0,01:52.7,162.034,Finished,15,Marina Bay Street Circuit,Singapore,2012
1536,21547,873,814,10,11.0,6,4.0,4,4,12.0,59,19.063,7245207.0,54.0,7.0,01:52.9,161.716,Finished,15,Marina Bay Street Circuit,Singapore,2012
1537,21548,873,3,131,8.0,10,5.0,5,5,10.0,59,34.784,7260928.0,55.0,12.0,01:53.9,160.344,Finished,15,Marina Bay Street Circuit,Singapore,2012
1538,21549,873,8,208,9.0,12,6.0,6,6,8.0,59,35.759,7261903.0,53.0,11.0,01:53.8,160.502,Finished,15,Marina Bay Street Circuit,Singapore,2012
1539,21550,873,154,208,10.0,8,7.0,7,7,6.0,59,36.698,7262842.0,56.0,14.0,01:54.1,160.027,Finished,15,Marina Bay Street Circuit,Singapore,2012
1540,21551,873,13,6,6.0,13,8.0,8,8,4.0,59,42.829,7268973.0,47.0,13.0,01:54.0,160.204,Finished,15,Marina Bay Street Circuit,Singapore,2012
1541,21552,873,817,5,16.0,15,9.0,9,9,2.0,59,45.82,7271964.0,53.0,15.0,01:54.3,159.825,Finished,15,Marina Bay Street Circuit,Singapore,2012
1542,21553,873,815,15,15.0,14,10.0,10,10,1.0,59,50.619,7276763.0,51.0,6.0,01:52.8,161.935,Finished,15,Marina Bay Street Circuit,Singapore,2012
1543,21554,873,17,9,2.0,7,11.0,11,11,0.0,59,87.175,7313319.0,53.0,10.0,01:53.7,160.585,Finished,15,Marina Bay Street Circuit,Singapore,2012
1544,21555,873,10,206,24.0,20,12.0,12,12,0.0,59,91.918,7318062.0,30.0,21.0,01:56.1,157.36,Finished,15,Marina Bay Street Circuit,Singapore,2012
1545,21556,873,155,15,14.0,17,13.0,13,13,0.0,59,97.141,7323285.0,52.0,2.0,01:51.7,163.513,Finished,15,Marina Bay Street Circuit,Singapore,2012
1546,21557,873,807,10,12.0,11,14.0,14,14,0.0,59,99.413,7325557.0,52.0,1.0,01:51.0,164.48,Finished,15,Marina Bay Street Circuit,Singapore,2012
1547,21558,873,5,207,20.0,19,15.0,15,15,0.0,59,107.967,7334111.0,48.0,18.0,01:55.2,158.485,Finished,15,Marina Bay Street Circuit,Singapore,2012
1548,21559,873,819,206,25.0,21,16.0,16,16,0.0,59,132.925,7359069.0,37.0,22.0,01:56.5,156.781,Finished,15,Marina Bay Street Circuit,Singapore,2012
1549,21568,874,20,9,1.0,1,1.0,1,1,25.0,53,28:56.2,5336242.0,52.0,1.0,01:35.8,218.276,Finished,22,Suzuka Circuit,Japan,2012
1550,21569,874,13,6,6.0,10,2.0,2,2,18.0,53,20.639,5356881.0,50.0,5.0,01:36.9,215.753,Finished,22,Suzuka Circuit,Japan,2012
1551,21570,874,155,15,14.0,3,3.0,3,3,15.0,53,24.538,5360780.0,52.0,3.0,01:36.7,216.233,Finished,22,Suzuka Circuit,Japan,2012
1552,21571,874,18,1,3.0,8,4.0,4,4,12.0,53,25.098,5361340.0,51.0,2.0,01:36.6,216.396,Finished,22,Suzuka Circuit,Japan,2012
1553,21572,874,1,1,4.0,9,5.0,5,5,10.0,53,46.49,5382732.0,45.0,11.0,01:37.8,213.842,Finished,22,Suzuka Circuit,Japan,2012
1554,21573,874,8,208,9.0,7,6.0,6,6,8.0,53,50.424,5386666.0,49.0,13.0,01:37.9,213.566,Finished,22,Suzuka Circuit,Japan,2012
1555,21574,874,807,10,12.0,15,7.0,7,7,6.0,53,51.159,5387401.0,46.0,14.0,01:37.9,213.453,Finished,22,Suzuka Circuit,Japan,2012
1556,21575,874,813,3,18.0,12,8.0,8,8,4.0,53,52.364,5388606.0,45.0,12.0,01:37.8,213.818,Finished,22,Suzuka Circuit,Japan,2012
1557,21576,874,17,9,2.0,2,9.0,9,9,2.0,53,54.675,5390917.0,49.0,7.0,01:37.1,215.233,Finished,22,Suzuka Circuit,Japan,2012
1558,21577,874,817,5,16.0,14,10.0,10,10,1.0,53,66.919,5403161.0,50.0,8.0,01:37.5,214.511,Finished,22,Suzuka Circuit,Japan,2012
1559,21578,874,30,131,7.0,23,11.0,11,11,0.0,53,67.769,5404011.0,43.0,6.0,01:36.9,215.646,Finished,22,Suzuka Circuit,Japan,2012
1560,21579,874,814,10,11.0,11,12.0,12,12,0.0,53,83.46,5419702.0,48.0,10.0,01:37.5,214.335,Finished,22,Suzuka Circuit,Japan,2012
1561,21580,874,818,5,17.0,19,13.0,13,13,0.0,53,88.645,5424887.0,39.0,9.0,01:37.5,214.339,Finished,22,Suzuka Circuit,Japan,2012
1562,21581,874,811,3,19.0,16,14.0,14,14,0.0,53,88.709,5424951.0,44.0,4.0,01:36.8,215.92,Finished,22,Suzuka Circuit,Japan,2012
1563,21592,875,20,9,1.0,2,1.0,1,1,25.0,55,36:28.7,5788651.0,55.0,5.0,01:42.5,197.211,Finished,35,Korean International Circuit,Korea,2012
1564,21593,875,17,9,2.0,1,2.0,2,2,18.0,55,8.231,5796882.0,54.0,1.0,01:42.0,198.104,Finished,35,Korean International Circuit,Korea,2012
1565,21594,875,4,6,5.0,4,3.0,3,3,15.0,55,13.944,5802595.0,52.0,3.0,01:42.4,197.321,Finished,35,Korean International Circuit,Korea,2012
1566,21595,875,13,6,6.0,6,4.0,4,4,12.0,55,20.168,5808819.0,48.0,2.0,01:42.2,197.707,Finished,35,Korean International Circuit,Korea,2012
1567,21596,875,8,208,9.0,5,5.0,5,5,10.0,55,36.739,5825390.0,51.0,11.0,01:42.8,196.592,Finished,35,Korean International Circuit,Korea,2012
1568,21597,875,807,10,12.0,8,6.0,6,6,8.0,55,45.301,5833952.0,54.0,6.0,01:42.6,196.931,Finished,35,Korean International Circuit,Korea,2012
1569,21598,875,154,208,10.0,7,7.0,7,7,6.0,55,54.812,5843463.0,44.0,10.0,01:42.8,196.666,Finished,35,Korean International Circuit,Korea,2012
1570,21599,875,818,5,17.0,16,8.0,8,8,4.0,55,69.589,5858240.0,48.0,8.0,01:42.7,196.785,Finished,35,Korean International Circuit,Korea,2012
1571,21600,875,817,5,16.0,21,9.0,9,9,2.0,55,71.787,5860438.0,45.0,12.0,01:43.1,195.97,Finished,35,Korean International Circuit,Korea,2012
1572,21601,875,1,1,4.0,3,10.0,10,10,1.0,55,79.692,5868343.0,49.0,9.0,01:42.7,196.785,Finished,35,Korean International Circuit,Korea,2012
1573,21602,875,815,15,15.0,12,11.0,11,11,0.0,55,80.062,5868713.0,49.0,4.0,01:42.5,197.219,Finished,35,Korean International Circuit,Korea,2012
1574,21603,875,814,10,11.0,14,12.0,12,12,0.0,55,84.448,5873099.0,48.0,15.0,01:43.5,195.272,Finished,35,Korean International Circuit,Korea,2012
1575,21604,875,30,131,7.0,10,13.0,13,13,0.0,55,89.241,5877892.0,49.0,13.0,01:43.2,195.902,Finished,35,Korean International Circuit,Korea,2012
1576,21605,875,813,3,18.0,15,14.0,14,14,0.0,55,94.924,5883575.0,55.0,7.0,01:42.7,196.865,Finished,35,Korean International Circuit,Korea,2012
1577,21606,875,811,3,19.0,17,15.0,15,15,0.0,55,96.902,5885553.0,49.0,14.0,01:43.4,195.472,Finished,35,Korean International Circuit,Korea,2012
1578,21616,876,20,9,1.0,1,1.0,1,1,25.0,60,31:10.7,5470744.0,60.0,4.0,01:28.7,207.95,Finished,68,Buddh International Circuit,India,2012
1579,21617,876,4,6,5.0,5,2.0,2,2,18.0,60,9.437,5480181.0,60.0,3.0,01:28.6,208.168,Finished,68,Buddh International Circuit,India,2012
1580,21618,876,17,9,2.0,2,3.0,3,3,15.0,60,13.217,5483961.0,59.0,6.0,01:29.0,207.235,Finished,68,Buddh International Circuit,India,2012
1581,21619,876,1,1,4.0,3,4.0,4,4,12.0,60,13.909,5484653.0,58.0,5.0,01:28.9,207.433,Finished,68,Buddh International Circuit,India,2012
1582,21620,876,18,1,3.0,4,5.0,5,5,10.0,60,26.266,5497010.0,60.0,1.0,01:28.2,209.176,Finished,68,Buddh International Circuit,India,2012
1583,21621,876,13,6,6.0,6,6.0,6,6,8.0,60,44.674,5515418.0,59.0,11.0,01:29.3,206.646,Finished,68,Buddh International Circuit,India,2012
1584,21622,876,8,208,9.0,7,7.0,7,7,6.0,60,45.227,5515971.0,54.0,12.0,01:29.4,206.482,Finished,68,Buddh International Circuit,India,2012
1585,21623,876,807,10,12.0,12,8.0,8,8,4.0,60,54.998,5525742.0,60.0,10.0,01:29.2,206.769,Finished,68,Buddh International Circuit,India,2012
1586,21624,876,154,208,10.0,11,9.0,9,9,2.0,60,56.103,5526847.0,57.0,15.0,01:29.5,206.094,Finished,68,Buddh International Circuit,India,2012
1587,21625,876,811,3,19.0,13,10.0,10,10,1.0,60,+1:14.975,5545719.0,60.0,2.0,01:28.4,208.637,Finished,68,Buddh International Circuit,India,2012
1588,21626,876,3,131,8.0,10,11.0,11,11,0.0,60,+1:21.694,5552438.0,59.0,14.0,01:29.5,206.163,Finished,68,Buddh International Circuit,India,2012
1589,21627,876,814,10,11.0,16,12.0,12,12,0.0,60,+1:22.815,5553559.0,59.0,7.0,01:29.1,207.103,Finished,68,Buddh International Circuit,India,2012
1590,21628,876,817,5,16.0,15,13.0,13,13,0.0,60,+1:26.064,5556808.0,57.0,13.0,01:29.4,206.283,Finished,68,Buddh International Circuit,India,2012
1591,21629,876,155,15,14.0,17,14.0,14,14,0.0,60,+1:26.495,5557239.0,51.0,8.0,01:29.2,206.829,Finished,68,Buddh International Circuit,India,2012
1592,21640,877,8,208,9.0,4,1.0,1,1,25.0,55,45:58.7,6358667.0,50.0,3.0,01:44.5,191.41,Finished,24,Yas Marina Circuit,UAE,2012
1593,21641,877,4,6,5.0,6,2.0,2,2,18.0,55,0.852,6359519.0,53.0,2.0,01:44.1,192.087,Finished,24,Yas Marina Circuit,UAE,2012
1594,21642,877,20,9,1.0,24,3.0,3,3,15.0,55,4.163,6362830.0,54.0,1.0,01:44.0,192.32,Finished,24,Yas Marina Circuit,UAE,2012
1595,21643,877,18,1,3.0,5,4.0,4,4,12.0,55,7.787,6366454.0,50.0,4.0,01:44.5,191.273,Finished,24,Yas Marina Circuit,UAE,2012
1596,21644,877,813,3,18.0,3,5.0,5,5,10.0,55,13.007,6371674.0,55.0,5.0,01:44.8,190.726,Finished,24,Yas Marina Circuit,UAE,2012
1597,21645,877,155,15,14.0,15,6.0,6,6,8.0,55,20.076,6378743.0,55.0,8.0,01:45.4,189.658,Finished,24,Yas Marina Circuit,UAE,2012
1598,21646,877,13,6,6.0,8,7.0,7,7,6.0,55,22.896,6381563.0,53.0,11.0,01:45.7,189.161,Finished,24,Yas Marina Circuit,UAE,2012
1599,21647,877,811,3,19.0,14,8.0,8,8,4.0,55,23.542,6382209.0,49.0,10.0,01:45.7,189.174,Finished,24,Yas Marina Circuit,UAE,2012
1600,21648,877,814,10,11.0,12,9.0,9,9,2.0,55,24.16,6382827.0,53.0,9.0,01:45.6,189.31,Finished,24,Yas Marina Circuit,UAE,2012
1601,21649,877,817,5,16.0,16,10.0,10,10,1.0,55,27.463,6386130.0,53.0,12.0,01:45.9,188.799,Finished,24,Yas Marina Circuit,UAE,2012
1602,21650,877,30,131,7.0,13,11.0,11,11,0.0,55,28.075,6386742.0,51.0,6.0,01:45.2,190.015,Finished,24,Yas Marina Circuit,UAE,2012
1603,21651,877,818,5,17.0,17,12.0,12,12,0.0,55,34.906,6393573.0,53.0,13.0,01:46.1,188.425,Finished,24,Yas Marina Circuit,UAE,2012
1604,21652,877,5,207,20.0,18,13.0,13,13,0.0,55,47.764,6406431.0,51.0,15.0,01:47.1,186.662,Finished,24,Yas Marina Circuit,UAE,2012
1605,21653,877,10,206,24.0,21,14.0,14,14,0.0,55,56.473,6415140.0,54.0,18.0,01:47.7,185.716,Finished,24,Yas Marina Circuit,UAE,2012
1606,21654,877,815,15,15.0,11,15.0,15,15,0.0,55,56.768,6415435.0,54.0,7.0,01:45.4,189.682,Finished,24,Yas Marina Circuit,UAE,2012
1607,21655,877,808,207,21.0,20,16.0,16,16,0.0,55,64.595,6423262.0,50.0,19.0,01:48.3,184.606,Finished,24,Yas Marina Circuit,UAE,2012
1608,21656,877,37,164,22.0,22,17.0,17,17,0.0,55,71.778,6430445.0,47.0,20.0,01:48.6,184.078,Finished,24,Yas Marina Circuit,UAE,2012
1609,21664,878,1,1,4.0,2,1.0,1,1,25.0,56,35:55.3,5755269.0,55.0,5.0,01:39.7,199.047,Finished,69,Circuit of the Americas,USA,2012
1610,21665,878,20,9,1.0,1,2.0,2,2,18.0,56,0.675,5755944.0,56.0,1.0,01:39.3,199.772,Finished,69,Circuit of the Americas,USA,2012
1611,21666,878,4,6,5.0,7,3.0,3,3,15.0,56,39.229,5794498.0,56.0,4.0,01:39.7,199.121,Finished,69,Circuit of the Americas,USA,2012
1612,21667,878,13,6,6.0,11,4.0,4,4,12.0,56,46.013,5801282.0,56.0,2.0,01:39.4,199.661,Finished,69,Circuit of the Americas,USA,2012
1613,21668,878,18,1,3.0,12,5.0,5,5,10.0,56,56.432,5811701.0,54.0,6.0,01:40.2,198.17,Finished,69,Circuit of the Americas,USA,2012
1614,21669,878,8,208,9.0,4,6.0,6,6,8.0,56,64.425,5819694.0,56.0,3.0,01:39.5,199.517,Finished,69,Circuit of the Americas,USA,2012
1615,21670,878,154,208,10.0,8,7.0,7,7,6.0,56,70.313,5825582.0,55.0,10.0,01:40.6,197.235,Finished,69,Circuit of the Americas,USA,2012
1616,21671,878,807,10,12.0,6,8.0,8,8,4.0,56,73.792,5829061.0,53.0,16.0,01:41.0,196.409,Finished,69,Circuit of the Americas,USA,2012
1617,21672,878,813,3,18.0,9,9.0,9,9,2.0,56,74.525,5829794.0,53.0,12.0,01:40.7,197.051,Finished,69,Circuit of the Americas,USA,2012
1618,21673,878,811,3,19.0,10,10.0,10,10,1.0,56,75.133,5830402.0,53.0,13.0,01:40.7,197,Finished,69,Circuit of the Americas,USA,2012
1619,21674,878,815,15,15.0,15,11.0,11,11,0.0,56,84.341,5839610.0,53.0,11.0,01:40.7,197.086,Finished,69,Circuit of the Americas,USA,2012
1620,21675,878,817,5,16.0,18,12.0,12,12,0.0,56,84.871,5840140.0,53.0,14.0,01:40.8,196.947,Finished,69,Circuit of the Americas,USA,2012
1621,21676,878,3,131,8.0,17,13.0,13,13,0.0,56,85.51,5840779.0,51.0,8.0,01:40.4,197.622,Finished,69,Circuit of the Americas,USA,2012
1622,21688,879,18,1,3.0,2,1.0,1,1,25.0,71,45:22.7,6322656.0,37.0,2.0,01:18.1,198.601,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1623,21689,879,4,6,5.0,7,2.0,2,2,18.0,71,2.754,6325410.0,36.0,4.0,01:18.6,197.301,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1624,21690,879,13,6,6.0,5,3.0,3,3,15.0,71,3.615,6326271.0,37.0,5.0,01:18.9,196.66,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1625,21691,879,17,9,2.0,3,4.0,4,4,12.0,71,4.936,6327592.0,39.0,6.0,01:18.9,196.6,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1626,21692,879,807,10,12.0,6,5.0,5,5,10.0,71,5.708,6328364.0,38.0,3.0,01:18.2,198.342,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1627,21693,879,20,9,1.0,4,6.0,6,6,8.0,71,9.453,6332109.0,36.0,9.0,01:19.1,196.136,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1628,21694,879,30,131,7.0,13,7.0,7,7,6.0,71,11.907,6334563.0,37.0,15.0,01:20.2,193.522,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1629,21695,879,818,5,17.0,17,8.0,8,8,4.0,71,28.653,6351309.0,39.0,8.0,01:19.0,196.401,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1630,21696,879,155,15,14.0,14,9.0,9,9,2.0,71,31.25,6353906.0,35.0,7.0,01:19.0,196.426,Finished,18,AutÌ_dromo JosÌ© Carlos Pace,Brazil,2012
1631,21712,880,8,208,7.0,7,1.0,1,1,25.0,58,30:03.2,5403225.0,56.0,1.0,01:29.3,213.845,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1632,21713,880,4,6,3.0,5,2.0,2,2,18.0,58,12.451,5415676.0,53.0,3.0,01:29.6,213.162,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1633,21714,880,20,9,1.0,1,3.0,3,3,15.0,58,22.346,5425571.0,42.0,10.0,01:30.4,211.16,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1634,21715,880,13,6,4.0,4,4.0,4,4,12.0,58,33.577,5436802.0,38.0,8.0,01:30.2,211.558,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1635,21716,880,1,131,10.0,3,5.0,5,5,10.0,58,45.561,5448786.0,45.0,5.0,01:29.8,212.689,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1636,21717,880,17,9,2.0,2,6.0,6,6,8.0,58,46.8,5450025.0,45.0,4.0,01:29.7,212.753,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1637,21718,880,16,10,15.0,12,7.0,7,7,6.0,58,+1:05.068,5468293.0,49.0,13.0,01:30.7,210.459,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1638,21719,880,814,10,14.0,9,8.0,8,8,4.0,58,+1:08.449,5471674.0,56.0,15.0,01:30.9,210.033,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1639,21720,880,18,1,5.0,10,9.0,9,9,2.0,58,+1:21.630,5484855.0,41.0,7.0,01:30.2,211.654,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1640,21721,880,154,208,8.0,8,10.0,10,10,1.0,58,+1:22.759,5485984.0,41.0,9.0,01:30.4,211.193,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1641,21722,880,815,1,6.0,15,11.0,11,11,0.0,58,+1:23.367,5486592.0,46.0,6.0,01:29.9,212.294,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1642,21723,880,818,5,18.0,13,12.0,12,12,0.0,58,+1:23.857,5487082.0,50.0,2.0,01:29.5,213.309,Finished,1,Albert Park Grand Prix Circuit,Australia,2013
1643,21734,881,20,9,1.0,1,1.0,1,1,25.0,56,38:56.7,5936681.0,45.0,3.0,01:40.4,198.661,Finished,2,Sepang International Circuit,Malaysia,2013
1644,21735,881,17,9,2.0,5,2.0,2,2,18.0,56,4.298,5940979.0,45.0,6.0,01:40.7,198.19,Finished,2,Sepang International Circuit,Malaysia,2013
1645,21736,881,1,131,10.0,4,3.0,3,3,15.0,56,12.181,5948862.0,32.0,10.0,01:41.0,197.57,Finished,2,Sepang International Circuit,Malaysia,2013
